Date,Country,City,Street,Location,Avg Reliability
20 jul 2024,MX,Morelia,Ignacio Zaragoza,Point(-101.193177 19.704583),5
20 jul 2024,MX,Morelia,Ing. Manuel Cázares Ramírez,Point(-101.18303 19.717253),5
20 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.205024 19.725395),10
20 jul 2024,MX,Morelia,Fray Juan de San Miguel,Point(-101.188803 19.702212),5
20 jul 2024,MX,Morelia,Héroes Anónimos de la Independencia,Point(-101.216103 19.700512),5
20 jul 2024,MX,Morelia,Mexicas,Point(-101.175223 19.723683),6
20 jul 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.19742 19.713308),6
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.171311 19.714349),6
20 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.191773 19.69327),5
20 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.173886 19.706598),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.217064 19.675698),6
20 jul 2024,MX,Morelia,Av. Jardines,Point(-101.24086 19.673783),6
20 jul 2024,MX,Morelia,Rey Tangaxoan II,Point(-101.197203 19.680415),10
20 jul 2024,MX,Morelia,Oriente 6,Point(-101.175812 19.720951),5
20 jul 2024,MX,Morelia,Av. Gertrudis Sánchez,Point(-101.210873 19.742771),5
20 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.191458 19.700498),5
20 jul 2024,MX,Morelia,Morelos (N),Point(-101.182883 19.730845),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.161372 19.705446),5
20 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.189072 19.710104),6
20 jul 2024,MX,Morelia,Periodista Bustamante,Point(-101.222291 19.677409),6
20 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.181723 19.736856),5
20 jul 2024,MX,Morelia,null,Point(-101.201639 19.713036),6
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.23414 19.678753),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.233349 19.678138),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.194026 19.723819),5
20 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.157035 19.695356),5
20 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.160226 19.695522),10
20 jul 2024,MX,Morelia,Rey Tangaxoan II,Point(-101.196882 19.680561),6
20 jul 2024,MX,Morelia,Av. Periodismo,Point(-101.213907 19.700723),5
20 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.16824 19.709147),10
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.179847 19.720305),6
20 jul 2024,MX,Morelia,Sierra de Tala,Point(-101.194438 19.722574),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.195321 19.724278),9
20 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.159696 19.712962),10
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.206518 19.673322),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.185558 19.720003),5
20 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.185274 19.724102),5
20 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.192932 19.723509),5
19 jul 2024,MX,Morelia,Carlos Robinson,Point(-101.181382 19.731721),5
19 jul 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.159745 19.713026),7
19 jul 2024,MX,Morelia,Paseo de la República (Sector Independencia),Point(-101.242805 19.698284),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.244421 19.69985),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.216047 19.675028),5
19 jul 2024,MX,Morelia,Fruticultores,Point(-101.213836 19.672379),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.174979 19.717121),5
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.181366 19.681719),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.16889 19.712747),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.169572 19.713067),10
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.18048 19.686535),5
19 jul 2024,MX,Morelia,20 de Noviembre,Point(-101.190793 19.704705),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.148087 19.721161),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.193943 19.681996),6
19 jul 2024,MX,Morelia,Gaspar de Villadiego,Point(-101.214749 19.694811),6
19 jul 2024,MX,Morelia,Héroe de Nacozari,Point(-101.188686 19.708776),5
19 jul 2024,MX,Morelia,null,Point(-101.162673 19.723031),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.157256 19.714254),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.178971 19.681583),5
19 jul 2024,MX,Morelia,Av. San José del Cerrito,Point(-101.221402 19.66229),5
19 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.179958 19.700857),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.234578 19.709808),5
19 jul 2024,MX,Morelia,Paso superior Siervo de la Nación,Point(-101.226918 19.690471),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.186412 19.681057),5
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.21803 19.680073),10
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.209374 19.697764),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.238258 19.706758),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.205251 19.673912),5
19 jul 2024,MX,Morelia,Héroe de Nacozari,Point(-101.188221 19.711463),7
19 jul 2024,MX,Morelia,Av. del Estudiante,Point(-101.16614 19.703965),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.158062 19.687647),9
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.18065 19.719719),10
19 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.24434 19.703979),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.188127 19.702857),5
19 jul 2024,MX,Morelia,Av. Periodismo,Point(-101.225721 19.677157),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.155833 19.715292),5
19 jul 2024,MX,Morelia,Av. Francisco Medina García Norte,Point(-101.165129 19.669715),10
19 jul 2024,MX,Morelia,Presa Tenango,Point(-101.207822 19.733971),5
19 jul 2024,MX,Morelia,Cto. Educadores Mexicanos,Point(-101.174233 19.724465),5
19 jul 2024,MX,Morelia,Aquiles Serdán,Point(-101.189166 19.703814),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.246401 19.699626),5
19 jul 2024,MX,Morelia,Jesús Sansón Flores,Point(-101.17411 19.681583),5
19 jul 2024,MX,Morelia,Trabajadores de Agricultura,Point(-101.183109 19.727987),6
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.181355 19.719345),10
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.171228 19.68213),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.23944 19.690518),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.192308 19.68216),10
19 jul 2024,MX,Morelia,División del Norte,Point(-101.196939 19.713014),10
19 jul 2024,MX,Morelia,Artilleros de 1847,Point(-101.172543 19.691972),5
19 jul 2024,MX,Morelia,null,Point(-101.165822 19.709846),9
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.217905 19.679796),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.233326 19.712037),5
19 jul 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.197602 19.711167),5
19 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.177663 19.698848),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.194401 19.724133),10
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.167605 19.684536),5
19 jul 2024,MX,Morelia,Av. San José del Cerrito,Point(-101.221835 19.66195),5
19 jul 2024,MX,Morelia,Artilleros de 1847,Point(-101.160024 19.690082),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.152312 19.688043),9
19 jul 2024,MX,Morelia,Av. Enrique Ramírez,Point(-101.159454 19.693521),5
19 jul 2024,MX,Morelia,Gral. José Aceves,Point(-101.165156 19.710669),5
19 jul 2024,MX,Morelia,Eduardo Ruiz,Point(-101.192412 19.705593),5
19 jul 2024,MX,Morelia,Av. Tata Vasco,Point(-101.177866 19.70075),5
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.219217 19.677589),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.212369 19.701981),6
19 jul 2024,MX,Morelia,Trabajadores de Gobernación,Point(-101.180945 19.729793),5
19 jul 2024,MX,Morelia,Av. Héroes de Nocupétaro,Point(-101.191521 19.708547),10
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.179026 19.694582),6
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.159638 19.712879),5
19 jul 2024,MX,Morelia,Gral. Heriberto Jara,Point(-101.159966 19.715541),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.202549 19.676376),10
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.181026 19.683553),7
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.180535 19.686234),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.202074 19.677256),5
19 jul 2024,MX,Morelia,Av. La Joya,Point(-101.19764 19.661702),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.175255 19.681817),5
19 jul 2024,MX,Morelia,Av. Juan Pablo II,Point(-101.174793 19.672725),5
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.176493 19.686915),5
19 jul 2024,MX,Morelia,Av. Juan Pablo II,Point(-101.183459 19.675313),10
19 jul 2024,MX,Morelia,Mexicas,Point(-101.177219 19.721875),6
19 jul 2024,MX,Morelia,Av. Manuel Buendía,Point(-101.186661 19.711364),5
19 jul 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.121442 19.704091),5
19 jul 2024,MX,Morelia,Nicolás Bravo,Point(-101.206709 19.730216),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.193204 19.702932),5
19 jul 2024,MX,Morelia,Tchaikovski,Point(-101.178847 19.680223),5
19 jul 2024,MX,Morelia,Gral. Victoriano Zepeda,Point(-101.153099 19.692967),5
19 jul 2024,MX,Morelia,Jacinto Canek,Point(-101.153976 19.698282),5
19 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.192077 19.682703),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.227471 19.720552),10
19 jul 2024,MX,Morelia,Av. Tata Vasco,Point(-101.178109 19.699149),6
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.166431 19.710672),10
19 jul 2024,MX,Morelia,Batallón de Matamoros,Point(-101.169604 19.692512),9
19 jul 2024,MX,Morelia,Av. Pedregal,Point(-101.223566 19.723129),10
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.18644 19.723281),5
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.184136 19.725534),5
19 jul 2024,MX,Morelia,Santiago Tapia,Point(-101.195306 19.704806),5
19 jul 2024,MX,Morelia,Av. Universidad,Point(-101.206857 19.686553),8
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.213135 19.70232),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.150001 19.692267),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector Independencia),Point(-101.242038 19.697213),8
19 jul 2024,MX,Morelia,Corregidora,Point(-101.199671 19.701206),10
19 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.181472 19.702139),5
19 jul 2024,MX,Morelia,Acatita de Baján,Point(-101.158419 19.697574),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.16615 19.710587),10
19 jul 2024,MX,Morelia,Av. Juan Pablo II,Point(-101.165962 19.666618),5
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.20935 19.697813),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.15706 19.702349),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.154643 19.716285),5
19 jul 2024,MX,Morelia,Abedul,Point(-101.185186 19.676491),6
19 jul 2024,MX,Morelia,Av. Manuel Buendía,Point(-101.187653 19.710947),5
19 jul 2024,MX,Morelia,Cto. Educadores Mexicanos,Point(-101.173979 19.730249),7
19 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.191438 19.701447),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.190549 19.682405),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.166172 19.683876),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.158995 19.713185),5
19 jul 2024,MX,Morelia,Brigada Jalisciense,Point(-101.231538 19.722201),5
19 jul 2024,MX,Morelia,Niños Héroes,Point(-101.168149 19.695088),10
19 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.192051 19.683427),5
19 jul 2024,MX,Morelia,Baja California Norte,Point(-101.167629 19.709578),6
19 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.157285 19.695256),10
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.185442 19.724147),5
19 jul 2024,MX,Morelia,Guillermo Prieto,Point(-101.194032 19.706996),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.220606 19.677011),5
19 jul 2024,MX,Morelia,José Sotero Castañeda,Point(-101.225182 19.673827),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.201459 19.679656),5
19 jul 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,Point(-101.182487 19.6942),5
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.181319 19.682001),7
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.17603 19.686786),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.17228 19.715083),5
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.191356 19.705346),6
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.185838 19.723794),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.258212 19.697245),5
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.180485 19.686509),10
19 jul 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.161808 19.712117),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.21326 19.673667),6
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.180462 19.686636),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.270398 19.694394),7
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.237615 19.707018),10
19 jul 2024,MX,Morelia,Héroe de Nacozari,Point(-101.188535 19.709701),5
19 jul 2024,MX,Morelia,Eduardo Ruiz,Point(-101.193696 19.705611),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.179838 19.681598),5
19 jul 2024,MX,Morelia,Benemérito Insurgente,Point(-101.257592 19.688623),7
19 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.226183 19.721684),6
19 jul 2024,MX,Morelia,Av. Juan Pablo II,Point(-101.165497 19.666242),5
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.195898 19.692153),6
19 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.199087 19.724675),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.152919 19.687887),5
19 jul 2024,MX,Morelia,Antiguo Camino a la Huerta,Point(-101.235583 19.677488),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.208813 19.726307),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.176811 19.681721),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector Independencia),Point(-101.243306 19.699141),8
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.180598 19.719748),8
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.151156 19.718715),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.205743 19.702367),6
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.160641 19.70517),7
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.230297 19.703398),5
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.188892 19.714655),6
19 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.237956 19.70697),5
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.180607 19.68584),9
19 jul 2024,MX,Morelia,Av. Juan Pablo II,Point(-101.165743 19.666442),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.151743 19.718286),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.196736 19.703031),5
19 jul 2024,MX,Morelia,Pátzcuaro,Point(-101.220196 19.675843),7
19 jul 2024,MX,Morelia,Gigantes de Australia,Point(-101.151288 19.698031),6
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.151848 19.718212),10
19 jul 2024,MX,Morelia,Manuel M. Ponce,Point(-101.164121 19.693906),5
19 jul 2024,MX,Morelia,Oriente 4,Point(-101.135992 19.731422),6
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.176095 19.687186),5
19 jul 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.156989 19.714696),5
19 jul 2024,MX,Morelia,Carretera de Jesús del Monte (La Capilla),Point(-101.159235 19.65431),5
19 jul 2024,MX,Morelia,Cuautla,Point(-101.20026 19.693278),5
19 jul 2024,MX,Morelia,Guadalupe Victoria,Point(-101.198278 19.70469),6
19 jul 2024,MX,Morelia,Isidro Huarte,Point(-101.184044 19.689165),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.137812 19.7287),6
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.22309 19.669306),10
19 jul 2024,MX,Morelia,Blvd. Agustín Arriaga Rivera,Point(-101.172639 19.687844),7
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.187259 19.689832),10
19 jul 2024,MX,Morelia,Dr. Ignacio Chávez,Point(-101.170323 19.68461),9
19 jul 2024,MX,Morelia,Antonio Alzate,Point(-101.189002 19.700917),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.193272 19.702934),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.178654 19.681602),5
19 jul 2024,MX,Morelia,Curato de Carácuaro - Antiguo Camino Real a Morelia,Point(-101.245093 19.698311),5
19 jul 2024,MX,Morelia,Plan de Ayala,Point(-101.157783 19.653985),5
19 jul 2024,MX,Morelia,Diputado Ricardo Adaid,Point(-101.166253 19.711003),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.1494 19.694301),6
19 jul 2024,MX,Morelia,Blvd. García de León,Point(-101.176939 19.690705),10
19 jul 2024,MX,Morelia,null,Point(-101.212073 19.726533),5
19 jul 2024,MX,Morelia,Calz. la Huerta,Point(-101.218855 19.677956),8
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.200764 19.69353),5
19 jul 2024,MX,Morelia,Ramal Camelinas,Point(-101.158981 19.669917),7
19 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.175344 19.698148),5
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.152264 19.688092),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.194358 19.681835),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.249216 19.698977),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),Point(-101.160455 19.687846),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.245588 19.699828),5
19 jul 2024,MX,Morelia,Av. Morelos (N),Point(-101.188969 19.715621),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.150772 19.719162),5
19 jul 2024,MX,Morelia,Carriles Centrales,Point(-101.185104 19.719793),8
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.145203 19.723312),5
19 jul 2024,MX,Morelia,Manuel Muñiz,Point(-101.200033 19.698344),8
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.181518 19.681218),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.210123 19.702087),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.166514 19.709921),10
19 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.192002 19.684848),5
19 jul 2024,MX,Morelia,Benemérito Insurgente,Point(-101.257523 19.688126),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.156707 19.714654),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.168697 19.708946),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.243953 19.70029),10
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.190377 19.690995),6
19 jul 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,Point(-101.174822 19.693356),5
19 jul 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,Point(-101.164607 19.710862),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.149365 19.695447),5
19 jul 2024,MX,Morelia,Carriles Centrales,Point(-101.168981 19.712851),10
19 jul 2024,MX,Morelia,Carretera de Jesús del Monte (La Capilla),Point(-101.159574 19.654481),5
19 jul 2024,MX,Morelia,Benito Rocha y Pardiñas,Point(-101.225385 19.673875),5
19 jul 2024,MX,Morelia,Gral. Victoriano Zepeda,Point(-101.153112 19.692924),5
19 jul 2024,MX,Morelia,Francisco Mesa,Point(-101.252742 19.691189),8
19 jul 2024,MX,Morelia,Encuentro de Maravatío,Point(-101.220757 19.677697),5
19 jul 2024,MX,Morelia,Miguel Hidalgo,Point(-101.154577 19.699042),5
19 jul 2024,MX,Morelia,Av. Morelos Sur,Point(-101.191808 19.691749),10
19 jul 2024,MX,Morelia,Cto. Educadores Mexicanos,Point(-101.175073 19.723911),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.218337 19.727165),10
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.213214 19.702364),6
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.140334 19.726738),10
19 jul 2024,MX,Morelia,Homero,Point(-101.150755 19.697526),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.192666 19.723389),7
19 jul 2024,MX,Morelia,Zafiro,Point(-101.193932 19.709604),5
19 jul 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.142046 19.692059),6
19 jul 2024,MX,Morelia,Cuautla,Point(-101.200118 19.699771),5
19 jul 2024,MX,Morelia,Héroe de Nacozari,Point(-101.188509 19.709863),5
19 jul 2024,MX,Morelia,Curato de Carácuaro - Antiguo Camino Real a Morelia,Point(-101.243766 19.6992),6
19 jul 2024,MX,Morelia,Paseo de la República (Sector República),Point(-101.20412 19.725284),5
19 jul 2024,MX,Morelia,Manantial de Agua Fría,Point(-101.239959 19.699822),6
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.183665 19.702957),5
19 jul 2024,MX,Morelia,García Pueblita,Point(-101.193995 19.706934),10
19 jul 2024,MX,Morelia,Av. Enrique Ramírez,Point(-101.159442 19.691691),5
19 jul 2024,MX,Morelia,Av. Guadalupe Victoria,Point(-101.19746 19.712767),5
19 jul 2024,MX,Morelia,Gertrudis Bocanegra,Point(-101.182316 19.699107),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.169077 19.708661),7
19 jul 2024,MX,Morelia,Av. Acueducto,Point(-101.160138 19.695608),5
19 jul 2024,MX,Morelia,Libramiento,Point(-101.188434 19.722062),5
19 jul 2024,MX,Morelia,Héroes Anónimos de la Independencia,Point(-101.221295 19.696703),10
19 jul 2024,MX,Morelia,Trabajadores de Gobernación,Point(-101.180796 19.73038),6
19 jul 2024,MX,Morelia,Batallón de Matamoros,Point(-101.169685 19.691101),7
19 jul 2024,MX,Morelia,Av. Manuel Buendía,Point(-101.188053 19.710817),5
19 jul 2024,MX,Morelia,Av. Solidaridad,Point(-101.176139 19.687197),5
19 jul 2024,MX,Morelia,Soldado de Zaragoza,Point(-101.231803 19.721644),5
19 jul 2024,MX,Morelia,La Huatapera,Point(-101.223158 19.721863),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Poniente,Point(-101.232165 19.702949),7
19 jul 2024,MX,Morelia,Av. Leandro Valle,Point(-101.231977 19.721548),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.19106 19.722501),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.155572 19.701168),6
19 jul 2024,MX,Morelia,Av. del Estudiante,Point(-101.166851 19.700536),5
19 jul 2024,MX,Morelia,Av. Alfredo Zalce,Point(-101.139126 19.692305),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.154844 19.716136),5
19 jul 2024,MX,Morelia,Av. Francisco I. Madero Oriente,Point(-101.15329 19.717293),6
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.196353 19.68127),5
19 jul 2024,MX,Morelia,Michuacan,Point(-101.197661 19.674658),5
19 jul 2024,MX,Morelia,Luis de León Romano,Point(-101.208864 19.70101),10
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),Point(-101.174914 19.717071),5
19 jul 2024,MX,Morelia,Dr. Ignacio Chávez,Point(-101.170907 19.681236),5
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),Point(-101.239565 19.690774),6
19 jul 2024,MX,Morelia,Periférico Paseo de la República (Sector República),Point(-101.223625 19.726024),6
19 jul 2024,MX,Morelia,Allende,Point(-101.198549 19.702041),6
19 jul 2024,MX,Morelia,W. A. Mozart,Point(-101.179639 19.67993),5
19 jul 2024,MX,Morelia,Anastacio Nájera,Point(-101.257569 19.689227),7
19 jul 2024,MX,Morelia,Paseo de la República (Sector Nueva España),Point(-101.164497 19.685326),5
19 jul 2024,MX,Morelia,Ventura Puente,Point(-101.18034 19.6873),6
