Date,Country,City,Street,Location,Avg Reliability
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.442713 20.645543),10
3 may 2025,MX,Guadalajara,Héroes Ferrocarrileros,Point(-103.346748 20.654015),5
3 may 2025,MX,Zapopan,Independencia,Point(-103.435667 20.680431),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.435899 20.631042),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.437953 20.634592),6
3 may 2025,MX,Zapopan,Hernán Cortés,Point(-103.432587 20.613158),6
3 may 2025,MX,Tlaquepaque,Hacienda de La Calerilla,Point(-103.400047 20.59708),5
3 may 2025,MX,Zapopan,Felipe Ruvalcaba,Point(-103.438407 20.642298),6
3 may 2025,MX,Guadalajara,Enrique González Martínez,Point(-103.351416 20.67611),6
3 may 2025,MX,Guadalajara,Enrique González Martínez,Point(-103.351488 20.67438),5
3 may 2025,MX,Tlaquepaque,México / León / Guadalajara,Point(-103.320978 20.590907),10
3 may 2025,MX,Guadalajara,Doctor R. Michel,Point(-103.329753 20.634492),5
3 may 2025,MX,Guadalajara,Dionisio Rodríguez,Point(-103.337861 20.675667),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.450628 20.665611),5
3 may 2025,MX,Guadalajara,Contreras Medellín,Point(-103.351327 20.678928),5
3 may 2025,MX,Guadalajara,Contreras Medellín,Point(-103.351341 20.678516),5
3 may 2025,MX,Guadalajara,Colegiales,Point(-103.346992 20.670097),6
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.452396 20.669372),7
3 may 2025,MX,Tlaquepaque,Carretera a Los Altos,Point(-103.263463 20.606657),5
3 may 2025,MX,Guadalajara,Circunvalación División del Norte,Point(-103.333089 20.698511),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.431005 20.620276),5
3 may 2025,MX,Tlaquepaque,Carretera a Los Altos,Point(-103.284924 20.615858),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.429585 20.71504),5
3 may 2025,MX,Tlaquepaque,Carretera a Los Altos,Point(-103.280513 20.610605),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.369774 20.651713),5
3 may 2025,MX,Zapopan,Calz. del Servidor Público,Point(-103.425107 20.718861),6
3 may 2025,MX,Guadalajara,Calz. del Ejército,Point(-103.333888 20.662773),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.425067 20.613674),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.380348 20.657449),10
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.384487 20.659757),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.438936 20.637543),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.436559 20.711694),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.39994 20.668475),5
3 may 2025,MX,Guadalajara,Calz. Independencia Sur,Point(-103.345334 20.668541),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.377422 20.655831),9
3 may 2025,MX,Guadalajara,Calz. Independencia Sur,Point(-103.346972 20.665627),5
3 may 2025,MX,Guadalajara,Calz. Independencia Sur,Point(-103.342036 20.674709),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.426181 20.718029),5
3 may 2025,MX,Guadalajara,Calz. Independencia Nte.,Point(-103.318816 20.718),6
3 may 2025,MX,Tlaquepaque,Blvd. Marcelino García Barragán,Point(-103.317156 20.641527),7
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.440886 20.642207),9
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.409572 20.644583),6
3 may 2025,MX,Zapopan,Avenida Patria,Point(-103.406962 20.710484),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.384661 20.589353),6
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.404722 20.60791),6
3 may 2025,MX,Zapopan,Av. del Ajonjolí,Point(-103.413528 20.737367),5
3 may 2025,MX,Guadalajara,Av. de las Américas,Point(-103.373526 20.685469),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.386707 20.59181),6
3 may 2025,MX,Guadalajara,Av. San Jacinto,Point(-103.300825 20.646626),5
3 may 2025,MX,Zapopan,Av. de la Calma,Point(-103.416236 20.636173),5
3 may 2025,MX,Zapopan,Av. de la Calma,Point(-103.415312 20.635637),7
3 may 2025,MX,Zapopan,Av. de la Calma,Point(-103.41109 20.633335),5
3 may 2025,MX,Zapopan,Av. Tepeyac,Point(-103.448864 20.644057),6
3 may 2025,MX,Zapopan,Av. Santa Margarita,Point(-103.447055 20.730648),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.417152 20.610908),5
3 may 2025,MX,Guadalajara,Av. Río Nilo,Point(-103.308455 20.645049),5
3 may 2025,MX,Zapopan,Av. Rafael Sanzio,Point(-103.429771 20.676219),6
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.417494 20.610989),9
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.391322 20.597086),5
3 may 2025,MX,Zapopan,Av. Plaza del Sol,Point(-103.399498 20.651372),8
3 may 2025,MX,Zapopan,Av. Patria,Point(-103.423993 20.665055),6
3 may 2025,MX,Guadalajara,Av. Paseo de la Arboleda,Point(-103.385701 20.657696),5
3 may 2025,MX,Guadalajara,Av. Pablo Neruda,Point(-103.405049 20.692631),5
3 may 2025,MX,Tlaquepaque,Av. Niños Héroes,Point(-103.31743 20.634575),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.385733 20.590642),6
3 may 2025,MX,Guadalajara,Av. Niños Héroes,Point(-103.348477 20.663572),6
3 may 2025,MX,Zapopan,Av. Montemorelos,Point(-103.408084 20.630032),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.404158 20.607765),5
3 may 2025,MX,Zapopan,Av. Moctezuma,Point(-103.420932 20.650245),5
3 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.357647 20.67714),5
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.406246 20.646639),5
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.403454 20.648125),6
3 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,Point(-103.384554 20.587121),6
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.406486 20.646469),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.400153 20.605602),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.434218 20.603805),6
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.363524 20.577835),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.408186 20.642971),7
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.41103 20.638801),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.432414 20.606555),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.412734 20.636243),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.407611 20.608619),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.355821 20.732153),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.424524 20.618391),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.432608 20.606258),7
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.368749 20.579192),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.398467 20.604078),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.433327 20.605162),6
3 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.378706 20.687576),5
3 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.381697 20.682999),5
3 may 2025,MX,Guadalajara,Av. López Mateos Norte,Point(-103.381034 20.683999),7
3 may 2025,MX,Zapopan,Av. Las Torres,Point(-103.444589 20.632228),5
3 may 2025,MX,Guadalajara,Plan de San Luis,Point(-103.351431 20.696625),5
3 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.436025 20.76205),5
3 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.434551 20.760847),6
3 may 2025,MX,Guadalajara,Plan de San Luis,Point(-103.353241 20.696758),5
3 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.419506 20.750056),5
3 may 2025,MX,Guadalajara,Av. Joaquín Amaro,Point(-103.294882 20.710848),6
3 may 2025,MX,Zapopan,Prado de los Cedros,Point(-103.409637 20.646116),5
3 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,Point(-103.351042 20.588762),5
3 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,Point(-103.378692 20.601061),7
3 may 2025,MX,Tlaquepaque,Av. Jesús Michel González,Point(-103.386333 20.580853),5
3 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,Point(-103.347664 20.593534),5
3 may 2025,MX,Zapopan,Av. Acueducto,Point(-103.416335 20.721806),6
3 may 2025,MX,Guadalajara,Av. Javier Mina,Point(-103.337789 20.674478),5
3 may 2025,MX,Guadalajara,Av. Javier Mina,Point(-103.339563 20.674915),5
3 may 2025,MX,Zapopan,Av. Jacarandas,Point(-103.383878 20.717566),5
3 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,Point(-103.430139 20.680707),10
3 may 2025,MX,Zapopan,Av. Industria Textil,Point(-103.391299 20.744307),5
3 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,Point(-103.344476 20.605099),5
3 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,Point(-103.438288 20.682528),5
3 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Sur,Point(-103.359405 20.669038),6
3 may 2025,MX,Zapopan,Prol. Mariano Otero,Point(-103.439524 20.630435),5
3 may 2025,MX,Zapopan,Prol. Mariano Otero,Point(-103.446771 20.629932),5
3 may 2025,MX,Guadalajara,Av. Gobernador Luis G. Curiel,Point(-103.341248 20.611324),5
3 may 2025,MX,Guadalajara,Av. Fray Antonio Alcalde,Point(-103.348364 20.693678),5
3 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Nte.,Point(-103.359255 20.681206),8
3 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Nte.,Point(-103.360522 20.709966),5
3 may 2025,MX,Tlaquepaque,Av. Córdoba,Point(-103.321835 20.629553),5
3 may 2025,MX,Zapopan,Prol. Mariano Otero,Point(-103.434335 20.630905),5
3 may 2025,MX,Tlaquepaque,Av. Cristóbal Colón,Point(-103.401828 20.60665),5
3 may 2025,MX,Guadalajara,Av. Cristóbal Colón,Point(-103.386712 20.624982),5
3 may 2025,MX,Tlaquepaque,Prolongación Av. Colón,Point(-103.419461 20.587694),5
3 may 2025,MX,Zapopan,Av. Conchita,Point(-103.39983 20.634371),5
3 may 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,Point(-103.430506 20.721869),5
3 may 2025,MX,Guadalajara,Av. Benito Juárez,Point(-103.344 20.675265),6
3 may 2025,MX,Guadalajara,Ramón Corona,Point(-103.34651 20.674894),5
3 may 2025,MX,Guadalajara,Av. Belisario Domínguez,Point(-103.3308 20.671689),6
3 may 2025,MX,Zapopan,Av. Aviación,Point(-103.45854 20.70768),5
3 may 2025,MX,Zapopan,Real Acueducto,Point(-103.409908 20.711595),5
3 may 2025,MX,Guadalajara,Av. 8 de Julio,Point(-103.373055 20.619664),5
3 may 2025,MX,Guadalajara,Retorno,Point(-103.317455 20.721347),5
3 may 2025,MX,Zapopan,Av. 5 de Mayo,Point(-103.451953 20.711833),6
3 may 2025,MX,Zapopan,Av. 5 de Mayo,Point(-103.454452 20.712292),5
3 may 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,Point(-103.364011 20.573364),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.382604 20.58687),6
3 may 2025,MX,Guadalajara,Ramón Corona,Point(-103.346409 20.673291),6
3 may 2025,MX,Guadalajara,Andrés Terán,Point(-103.368076 20.686388),5
3 may 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,Point(-103.364242 20.572608),8
3 may 2025,MX,Tlaquepaque,Retorno,Point(-103.38166 20.591471),5
3 may 2025,MX,Zapopan,Retorno,Point(-103.40404 20.670715),5
3 may 2025,MX,Zapopan,22 de Junio,Point(-103.333505 20.731327),5
3 may 2025,MX,Guadalajara,null,Point(-103.383973 20.658933),6
3 may 2025,MX,Tlaquepaque,null,Point(-103.382131 20.589958),5
3 may 2025,MX,Guadalajara,null,Point(-103.355735 20.70705),5
3 may 2025,MX,Tlaquepaque,Álvarez del Castillo,Point(-103.299136 20.636852),5
3 may 2025,MX,Guadalajara,Río Champotón,Point(-103.318852 20.642703),5
3 may 2025,MX,Guadalajara,San Felipe,Point(-103.348023 20.679572),5
3 may 2025,MX,Zapopan,Prol. Río Blanco,Point(-103.377007 20.751061),5
3 may 2025,MX,Tlaquepaque,Río Seco,Point(-103.306088 20.629268),5
3 may 2025,MX,Tlaquepaque,Retorno a ITESO,Point(-103.420636 20.611863),10
3 may 2025,MX,Guadalajara,República,Point(-103.317117 20.675482),5
3 may 2025,MX,Guadalajara,Pedro Moreno,Point(-103.365022 20.675511),5
3 may 2025,MX,Guadalajara,San Felipe,Point(-103.355329 20.679408),5
3 may 2025,MX,Zapopan,Prolongación Av. Colón,Point(-103.420724 20.586915),5
3 may 2025,MX,Zapopan,Prol. Mariano Otero,Point(-103.441181 20.630449),5
3 may 2025,MX,Zapopan,Santa Filomena,Point(-103.406541 20.730699),5
3 may 2025,MX,Guadalajara,Plan de San Luis,Point(-103.368941 20.697381),5
3 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,Point(-103.351341 20.588313),5
3 may 2025,MX,Tlaquepaque,Prol. Av. Colón,Point(-103.407993 20.59574),5
3 may 2025,MX,Guadalajara,Prisciliano Sánchez,Point(-103.345953 20.672892),5
3 may 2025,MX,Guadalajara,Porfirio Díaz,Point(-103.322681 20.675841),7
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.346359 20.57693),5
3 may 2025,MX,Tlaquepaque,Santa Cruz del Valle,Point(-103.355723 20.572288),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.387469 20.59249),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.393598 20.599434),6
3 may 2025,MX,Tlaquepaque,Pedrera,Point(-103.337297 20.606361),5
3 may 2025,MX,Zapopan,Santa Lucía,Point(-103.385354 20.726757),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.406826 20.608428),6
3 may 2025,MX,Zapopan,Periférico Sur Manuel Gómez Morín,Point(-103.422366 20.612096),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.446066 20.655291),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.42388 20.612826),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.358874 20.733171),5
3 may 2025,MX,Zapopan,Sarcófago,Point(-103.386202 20.725094),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.44814 20.659592),8
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.451463 20.667612),5
3 may 2025,MX,Zapopan,Tenochtitlan,Point(-103.405389 20.64834),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.40732 20.735135),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.36164 20.733928),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.418988 20.724574),5
3 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.286646 20.707898),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.354435 20.731973),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.340273 20.72663),5
3 may 2025,MX,Guadalajara,Av. Benito Juárez,Point(-103.354835 20.674908),6
3 may 2025,MX,Zapopan,Texcoco,Point(-103.406935 20.646619),5
3 may 2025,MX,Zapopan,Mazamitla / Tapalpa / Tlajomulco,Point(-103.427602 20.615501),5
3 may 2025,MX,Guadalajara,María Reyes,Point(-103.274447 20.658801),5
3 may 2025,MX,Zapopan,Virgen,Point(-103.415862 20.634169),5
3 may 2025,MX,Guadalajara,Mariano de la Bárcena,Point(-103.352355 20.679383),6
3 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,Point(-103.413936 20.609783),5
3 may 2025,MX,Guadalajara,Mariano de la Bárcena,Point(-103.352324 20.68054),5
3 may 2025,MX,Guadalajara,Marcos Castellanos,Point(-103.356465 20.676095),5
3 may 2025,MX,Guadalajara,Álvaro Obregón,Point(-103.33391 20.672418),5
3 may 2025,MX,Guadalajara,Manuel Acuña,Point(-103.34962 20.683644),5
3 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,Point(-103.413416 20.609663),5
3 may 2025,MX,Guadalajara,Av. Benito Juárez,Point(-103.353543 20.674947),6.571428571428571
3 may 2025,MX,Guadalajara,Av. Benito Juárez,Point(-103.346529 20.675166),6
3 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,Point(-103.420607 20.722865),7
3 may 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,Point(-103.318165 20.624153),6
3 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,Point(-103.376584 20.737546),5
3 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,Point(-103.386891 20.740754),6
3 may 2025,MX,Guadalajara,Lateral Izquierda Dr. Roberto Michel,Point(-103.32819 20.63291),5
3 may 2025,MX,Zapopan,Blvrd. Panamericano,Point(-103.382668 20.727884),6
3 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,Point(-103.371424 20.652392),6
3 may 2025,MX,Guadalajara,Lateral Av. de las Américas,Point(-103.373373 20.691885),5
3 may 2025,MX,Guadalajara,Calz. del Federalismo Sur,Point(-103.354654 20.674918),6.714285714285714
3 may 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,Point(-103.313509 20.623302),6
3 may 2025,MX,Zapopan,Lateral Av. López Mateos Sur,Point(-103.41225 20.637117),5
3 may 2025,MX,Guadalajara,Calz. del Federalismo Sur,Point(-103.354647 20.675704),6
3 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.281397 20.70318),5
3 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,Point(-103.378913 20.687477),5
3 may 2025,MX,Zapopan,José María Robles,Point(-103.407805 20.667574),5
3 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.278554 20.700331),10
3 may 2025,MX,Zapopan,Lateral Av. Juan Pablo II,Point(-103.386374 20.726851),7
3 may 2025,MX,Zapopan,Lateral Av. Ignacio L. Vallarta,Point(-103.427911 20.68014),5
3 may 2025,MX,Zapopan,Lateral Av. Ignacio L. Vallarta,Point(-103.425546 20.679631),5
3 may 2025,MX,Zapopan,La Giralda,Point(-103.407095 20.64395),5
3 may 2025,MX,Guadalajara,Juan Manuel,Point(-103.358281 20.67866),5
3 may 2025,MX,Zapopan,José Clemente Orozco,Point(-103.434471 20.675952),6
3 may 2025,MX,Zapopan,Periférico / Japi,Point(-103.407357 20.710065),5
3 may 2025,MX,Guadalajara,Independencia,Point(-103.347183 20.678098),5
3 may 2025,MX,Tlaquepaque,Independencia,Point(-103.413424 20.604588),5
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.390696 20.740428),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.425063 20.613535),5
3 may 2025,MX,Tlaquepaque,Hidalgo,Point(-103.308988 20.639175),5
3 may 2025,MX,Zapopan,Hernán Cortés,Point(-103.432704 20.612586),5
3 may 2025,MX,Guadalajara,Francisco Sarabia,Point(-103.306827 20.666234),5
3 may 2025,MX,Zapopan,Felipe Ruvalcaba,Point(-103.429807 20.640805),5
3 may 2025,MX,Guadalajara,Circunvalación Jorge Álvarez del Castillo,Point(-103.370785 20.697821),6
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.405716 20.736583),8
3 may 2025,MX,Zapopan,Compositores,Point(-103.434399 20.604446),5
3 may 2025,MX,Zapopan,Circunvalación Norte,Point(-103.422725 20.624355),5
3 may 2025,MX,Zapopan,Camino Arenero,Point(-103.46261 20.698574),5
3 may 2025,MX,Guadalajara,Circunvalación División del Norte,Point(-103.351378 20.706474),5
3 may 2025,MX,Guadalajara,Circunvalación División del Norte,Point(-103.358106 20.707326),6
3 may 2025,MX,Tlaquepaque,Cardenal,Point(-103.340212 20.608487),5
3 may 2025,MX,Guadalajara,Av. Ignacio L. Vallarta,Point(-103.367371 20.674596),5
3 may 2025,MX,Zapopan,Carriles Centrales,Point(-103.40908 20.64179),5
3 may 2025,MX,Tlaquepaque,Carretera a Los Altos,Point(-103.286575 20.618137),5
3 may 2025,MX,Zapopan,Coto La Colina,Point(-103.454792 20.613604),5
3 may 2025,MX,Guadalajara,Camarena,Point(-103.35774 20.672809),6
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.405096 20.737145),5
3 may 2025,MX,Zapopan,Av. López Mateos Sur,Point(-103.39989 20.655552),6
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.394767 20.665318),5
3 may 2025,MX,Zapopan,Calz. del Federalismo Norte,Point(-103.353049 20.724168),5
3 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,Point(-103.324415 20.624759),5
3 may 2025,MX,Guadalajara,Penitenciaría,Point(-103.35575 20.672354),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.344378 20.637779),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.350803 20.64139),5
3 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.284895 20.703939),6
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.366226 20.735039),5
3 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,Point(-103.329234 20.626284),6
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.365208 20.649234),6
3 may 2025,MX,Zapopan,Calz. Lázaro Cárdenas,Point(-103.413608 20.675721),5
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.362229 20.64785),6
3 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,Point(-103.362552 20.647786),6
3 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.271229 20.69426),5
3 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,Point(-103.297844 20.62823),5
3 may 2025,MX,Tlaquepaque,Blvd. Marcelino García Barragán,Point(-103.317232 20.641646),5
3 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,Point(-103.27362 20.695839),5
3 may 2025,MX,Zapopan,Blvd. Valle Imperial,Point(-103.442693 20.772349),5
3 may 2025,MX,Guadalajara,Basilio Vadillo,Point(-103.313544 20.676029),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.42558 20.718573),10
3 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,Point(-103.403331 20.739015),5
3 may 2025,MX,Zapopan,Av. de la Calma,Point(-103.417526 20.636974),5
3 may 2025,MX,Guadalajara,Av. de las Américas,Point(-103.373607 20.677841),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.445175 20.652401),5
3 may 2025,MX,Zapopan,Av. Venustiano Carranza,Point(-103.374731 20.728502),5
3 may 2025,MX,Zapopan,Av. Santa Margarita,Point(-103.433851 20.729841),5
3 may 2025,MX,Zapopan,Av. Tepeyac,Point(-103.42334 20.655465),5
3 may 2025,MX,Zapopan,Av. Sierra de Tapalpa,Point(-103.409137 20.62154),5
3 may 2025,MX,Guadalajara,Av. Río Nilo,Point(-103.313976 20.646949),5
3 may 2025,MX,Guadalajara,Av. San Rafael,Point(-103.307807 20.647474),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.44417 20.650558),10
3 may 2025,MX,Guadalajara,Av. Río Nilo,Point(-103.304569 20.644562),6
3 may 2025,MX,Guadalajara,Av. Río Nilo,Point(-103.300436 20.645511),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.423843 20.720145),6
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.428741 20.715733),5
3 may 2025,MX,Zapopan,Av. Patria,Point(-103.418974 20.689223),5
3 may 2025,MX,Guadalajara,Av. Patria,Point(-103.389351 20.627145),5
3 may 2025,MX,Guadalajara,Av. Patria,Point(-103.354804 20.715377),6
3 may 2025,MX,Zapopan,Av. Patria,Point(-103.420021 20.686881),6
3 may 2025,MX,Tlaquepaque,Av. Niños Héroes,Point(-103.316968 20.636183),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.423595 20.720549),5
3 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.342736 20.677437),6
3 may 2025,MX,Zapopan,Av. Nicolás Copérnico,Point(-103.419814 20.628692),5
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.441384 20.709655),6
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.42427 20.635207),5
3 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,Point(-103.352555 20.677246),6
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.430786 20.631365),5
3 may 2025,MX,Guadalajara,Av. Mariano Otero,Point(-103.393149 20.654095),5
3 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,Point(-103.372774 20.710881),5
3 may 2025,MX,Zapopan,Av. Mariano Otero,Point(-103.406993 20.645956),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.414017 20.610168),7
3 may 2025,MX,Zapopan,Av. Manuel J. Clouthier,Point(-103.414488 20.676812),5
3 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,Point(-103.342238 20.579181),5
3 may 2025,MX,Guadalajara,Av. Malecón,Point(-103.270008 20.660283),5
3 may 2025,MX,Zapopan,Av. Juan Gil Preciado,Point(-103.446629 20.769603),5
3 may 2025,MX,Zapopan,Av. Aviación,Point(-103.459429 20.704748),5
3 may 2025,MX,Guadalajara,Felipe Ángeles,Point(-103.303078 20.671297),10
3 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,Point(-103.448646 20.660825),5
